text,label,language
그럼 슈퍼마리오 귀여워질 때까지 기다리면 되겠네.,0,korean
就把小张他爸领到这儿进屋就砸东西,0,chinese
这孩子到家来随时来,0,chinese
她,0,chinese
而且是大运动量的,1,chinese
春风吹又生啊,1,chinese
그래도 너는 항상 잘 되더구먼. 뭐 걱정해.,0,korean
"오호.. 대단한 너, 진짜 세상 사람들 다 그런 줄 알겠네.",1,korean
长老虎毛又能咋的就干死他,0,chinese
结果就走火入魔了,0,chinese
我为什么不能进城玩,0,chinese
"아, 그러면 분명히 집중력이 향상되었겠네요.",1,korean
"차가운 바다, 그것도 제주도의 매력이죠.",1,korean
그럼 집에만 있으면 망나니들을 안 볼 수 있겠네.,0,korean
شاهد بشكي همه للغنم بلكي فهمت عليه قبل البشر .70 عاماً وما زالت #فلسطين محتلة .!ومشهد يعبر عن حالة الزعماء تجا… http,0,arabic
نقل إعلان مؤسس #ويكيليكس المهم اليوم من لندن إلى برلين، وسيخص بالذكر هيلاري كلنتون التي اقترحت مهاجمته بطائرة بدون… http,0,arabic
你就这点儿出息,1,chinese
user: @user @user امكم النجسه ايران هي ام الارهاب تتبنى الانجاس الدواعش والقاعده والحشد القذر والمليشيات ال…,1,arabic
"I was in no way prepared for the emotional wringing of my soul that TalesFromtheLoop would put me through. And the score? Stunning. If you want something beautiful, intelligent and unique to watch, give it a go. It’s on Amazon Prime. I’m off for a lie down and a cry.",0,english
曲筱绡就是故意的,1,chinese
"아, 그래서 다이어트가 효과적이었군요. 먹방보면서 살이 빠지니까요.",1,korean
user: “الكذاب” بشار الأسد: لم أرتكب أي فظاعات والشعب يؤيدني وأنا لست سوبرمان “فيديو” http http,1,arabic
拿资本家的钱替资本家做事,0,chinese
"그럼, 당신은 정말 귀가 훌륭하시군요.",1,korean
Yesterday was my last shift in retail and it still doesn’t feel real,0,english
老实交代是不是男朋友,1,chinese
"그렇군요, 영양제만으로도 우리 몸의 모든 영양소를 충분히 보충할 수 있을까요?",0,korean
너 정말 건강하게 술을 즐기는구나.,1,korean
"네, 전혀 생각지 못한 난관에 부딪히면서 문제를 해결하는 과정이 재미있어요.",0,korean
你说你也就是个萤火虫的屁股,1,chinese
Having a window right in front of my bed is amazing right now! This breeze is doing me all sorts of goodness,0,english
"저는 주로 인터넷을 통해서 검색하려고 합니다. 또한, 반려동물 전문 매장을 방문해서 직접 보고 결정하는 것도 좋은 방법일 것 같아요.",0,korean
القدس العربي||هل سيقوم نجلا #حسني_مبارك و الفريق #أحمد_شفيق بالترشح للإنتخابات الرئاسية في 2018 ؟ ..… http,0,arabic
"아하, 또 한 명의 노예가 탄생하는 거네.",0,korean
"아, 그렇군요. 진짜 바쁘셔서 시간이 없으셨겠네요.",1,korean
你这整不明白在这装明白,1,chinese
BOSS BURGERS - POSSIBLY THE BEST BURGER I'VE EVER HAD,0,english
我没血口喷人谁让你老作弊,1,chinese
오 그래픽카드 가격이 더 오르면 더 재밌게 게임할 수 있겠네.,1,korean
"아, 그럼 커피 한 잔으로 캠핑의 모든 피로가 싹 사라지겠군요.",1,korean
"오, 대단하네. 그렇게까지 하면서 밥 안 먹는 건 생각해 봤어?",1,korean
rom coms from the 2000s are simply built different,0,english
"아, 그래서 일본이나 한국이나 사실상 차이가 없겠네요.",1,korean
아니 그런 게 필요해? 우리 강아지들은 소화 기능이 좋으니까 문제없을 것 같은데.,0,korean
그러시면 아주 행복한 결혼생활이 되겠군요.,0,korean
لأنه يقدم نفسه…أو يقدمه الإعلام الغربي على أنه مقرب من دوائرصنع القرار…وهو يستمرىء هذه الكذبه…ولأنه يروج كذبات من… http,0,arabic
와~ 너의 커피 등급이 확 올라갔네.,1,korean
감사합니다. 저도 그럴 수 있기를 바라지만 현실이 그렇게 쉽지 않네요.,0,korean
술은 못 마시지만 술안주는 참 잘 고르시는군요.,1,korean
حوار الطرشان,1,arabic
Sucks feeling like you’re bugging someone like hello do you want to be in my life or not,0,english
انتخبوا_العرص #الببلاوي القاتل اعترف رسميا بانقلاب العسكر على #الرئيس #مرسي,1,arabic
milk and cookies are an undefeated delicacy,0,english
"우와, 그럼 가성비 최고의 선택이었네요.",1,korean
first game not starting when it's supposed to? a UCF tradition,1,english
الصهاينة يتابكون اليوم لذكرى #الهولوكوست وتناسوا بانهم ابطال الهولوكوست الفلسطيني والداعمين للهولوكوست السوري عن طريق خادمهم #بشار_الاسد,1,arabic
저도 그런 날이 좋아요. 하지만 항공편을 예약하는 것이 너무 어렵더라고요.,0,korean
公共场合吃顿饭,0,chinese
别回头像昨晚上一样,0,chinese
It is absolutely not a good idea to rewatch the series finale of The Office just weeks away from graduating college,0,english
"아, 등산로에서 사람들과의 친목을 더욱 도모할 수 있는 좋은 기회가 되겠군요.",0,korean
그럼 당신은 눈 건강을 위해 정말 훌륭한 일을 하고 계신 것 같네요.,0,korean
"아, 그래요? 유튜브에서 정보를 얻는 건 생각 못 했네요. 감사합니다.",0,korean
可是他不是玩意儿啊,1,chinese
When your too good to people they will take &amp; take until you have nothing left.,0,english
10-أخيرا فإن تدخل الأمريكان جاء لإيجاد موطئ قدم وضمن استراتيجية-إعادة التمركز-،وهو شبيه بتدخل الناتو في 2011 إذ لا علاقة له بالأهداف المعلنة,0,arabic
"بحاول من يومين احجز عن طريق الويب سايت بتاعكم وفيه مشكلة تقنية ""كالعادة"" @user",0,arabic
user: الفشل الأممي في وقف الارهاب السعودي سيؤدي لدعم وإنتشارالإرهاب وسيدفع ثمنه الغرب بأسره,0,arabic
我老感觉这白主管他不是好人,0,chinese
"아, 그래서 오늘 비를 즐기기로 결정하셨군요.",0,korean
没错啊,0,chinese
عارفين يعني ايه للعدالة وجوه كثيرة!! يعني #كله_ماشي,1,arabic
你急什么呀,1,chinese
"아니, 그냥 한 번 같이 일한 적 있는 연예인들이야.",0,korean
那么个老色狼一路得出多少状况啊,1,chinese
"그럼, 회사에서 제공하는 맛있는 딱딱한 밥을 계속 드실 수 있겠네요.",0,korean
"아, 영어 번역을 모르신다니요. 그게 더 신비로운 면을 강조하니 좋네요.",1,korean
Spending my Friday night being jealous of my camera roll,0,english
user @user قلك كونوا أنصار اللهمصدقين انهم المقصودين في القرانولبنانحزب الله الا ان حزب الله هم الغالبونوهابية الشيعه,0,arabic
我想想啊哪个连队的,0,chinese
건강한 이미지를 전달하기 위해서입니다. 그래서 자연스러운 초록색 옷을 주로 선택하게 됩니다.,0,korean
아침과 점심에 드신 음식으로 건강이 다 날아갔겠네요.,1,korean
wild that theres a whole industry of pop ups that are like just elaborate ig photo ops and people are paying for them???,0,english
사실 맛이 좋다고 말하긴 어렵네요. 저는 처음 해보는 요리였거든요.,0,korean
هيلارى كلينتون: نظام بشار الأسد يرتكب إبادة جماعية والوضع السورى كارثى: تلقت المرشحة الديمقراطية الأمريكية هي...... http,0,arabic
spaghetti bolognese isn’t the same without garlic bread,0,english
明白吧,1,chinese
"오, 그럼 아마도 투자왕이 되셨겠군요!",1,korean
我亲眼看见赵子龙投西北而去呀,0,chinese
免得你触景生情,1,chinese
Discover more of Maranda Ridgway's greeting cards created for @USER. HTTPURL - thinking of sending a greetingscard for Easter?,0,english
平时做事情太霸道,1,chinese
واشنطن و #موسكو.. ما هو السيناريو القادم؟ http,0,arabic
"오, 그렇군요. 그럼 이제 매일 아침 일찍 일어나서 산책시키고 배변 훈련을 해야 하는 행복한 시간이 기다리고 있겠네요!",0,korean
你就是个小民警,1,chinese
"아, 그럼 까다로운 입맛을 충족시키기 위한 투자라고 볼 수 있겠네요.",1,korean
但见南面火起回军掩杀,0,chinese
"그건 좋은데, 근데 나 피자를 못 먹어. 토마토소스 알레르기가 있어서..",0,korean
"아, 요리는 재능이 필요한 일이니까요. 하지만 천재적인 요리 실력이 곧 나타날 거라 생각해요.",0,korean
踢来踢去射来射去,0,chinese
بلغ التدني بالبعض حد وضع صورتي واسمي على حسابات تويتر مزيفة وإستخدامها للتطاول على حبيبتي وزوجتي وللخوض في عرضي، وتداولها عبر مواقع غير جادة,0,arabic
الأسد: الحوار مع الجماعات المسلحة في سوريا ممكن إذا ما توقفوا عن إراقة الدماء http @user aracılığıyla,0,arabic
你不是天天喊着比窦娥还冤吗,0,chinese
而且战胜的是曹军主将,0,chinese
4 شائعات الفاشيين وطيور الظلام وأصحاب المعايير المزدوجة من نشطاء وسياسيين وإعلاميين ورجال أعمال وموتورين في الخارج ستظل كاذبة,0,arabic
user هل هناك تحقيق او تقصي او لجنة دولية او منظمات اممية ترصد وتثبت ذلك قطعآ لا اذا تبآ لكم سوريا شعبها قتل وطرد وانتم قلقون,0,arabic
그럼 겨울에는 동남아와 남미로 가시면 딱 좋겠군요.,1,korean
洗脸盆拖鞋都弄成一样了,1,chinese
그런 일이 있었군요. 요리사의 노하우는 쉽게 따라올 수 없으니까요.,0,korean
그렇죠. 사실 동물들은 저희 가족보다 더 많아요.,0,korean
그럼 아마도 일본에서 나온 제품도 안 쓰시겠네요.,1,korean
그렇군요. 하지만 저는 사람이 많은 곳을 별로 좋아하지 않아서 콘서트를 가보진 않았습니다.,0,korean
وكالة_سمارت_للأنباء|#خبر| روسيا تقول إن النظام مستعد لخروج المقاتلين من شرقي حلب #دولي #سياسي #جبهة_النصرة… http,0,arabic
@USER you can copy mine,1,english
"오, 매일 새로운 도전이 있으니 삶이 즐겁겠네요!",1,korean
"열대성 폭풍우, 참 재미있는 경험이 될 것 같아요!",1,korean
user: #شرك_الرافضه_في_عاشوراحتى الاطفال الأبرياء لم بسلموا من خزعبلاتهم حسبي الله ونعم الوكيل فيهمالحمد لله رب العالمين ع نع…,1,arabic
أؤيد قرار د مرسي فيما يخص : 1- إبعاد النائب العام 2- محاكمة وإعادة محاكمة كل من لوثت يداه بدماء أو أموال المصريين,0,arabic
그렇지만 그래도 새벽에 일어나는 게 좀 어려워요.,0,korean
脚后跟还各镶了一个,0,chinese
Why you gotta take someone pure like Sean Lock from us huh? Why couldn’t it be James Corden?,0,english
"If u watch the game at my house &amp; u talk during Cal's halftime interviews, my dad will frantically shush u and say ""God is talking!""",0,english
是啊,0,chinese
"와, 라면은 진짜 고급 요리죠. 복잡하게 만들기 힘들어서 잘 하는 분들 존경합니다.",1,korean
@USER @USER There are so many films I want to see atm! This would be amazing,0,english
就不应该有老婆有孩子,1,chinese
而不是给老师打什么小报告,1,chinese
هل الرئيس مرسي شرعي ومنتخب هل الشعب قادر على اختيار ما يفيده هل هدف الثورة ان نتخلص من حكم العسكر اذا الاجابة بالنفى فلماذا قمنا بثورة,0,arabic
So relieved my daughters school has closed next week. I was so torn on what to do,0,english
你带着你闺女,1,chinese
"아, 내 아들에게 너랑 놀 수 있는 기회가 주어지다니, 참 행운이네.",1,korean
"아, 그럼 신은 그냥 꾸밈일 뿐이었나 보네요.",0,korean
他把倚天剑丢了,1,chinese
其实手机应用就得多试,0,chinese
"오, 그러면 그 컵은 꽤나 체력 훈련에 도움이 되었겠군요.",1,korean
你不知道什么东西都吃得这么香啊,1,chinese
"네, 맞아요. 그런데 어떻게 하면 응용력을 키울 수 있을까요? 저는 항상 암기에 의존하는 것 같아서요.",0,korean
不好意思刚才没在听,0,chinese
就是为了保住你这条烂腿,1,chinese
user: روبرت دي نيرو يدمّر دونالد ترامب في أقل من دقيقة! http,0,arabic
user: احذر عدوك مره وصاحبك ألف مره وهالمثل ينطبق علينا مع سيسي #مليارات_العمره_علي_هوي_مصر,0,arabic
Quite poetic to have my last midwifery exam and my first midwifery job interview on International Day of the Midwife IDM2021,0,english
是啊,0,chinese
그럼 당신은 빠른 게임 클리어를 좋아하는 타입이군요.,1,korean
我相信你没有杀人,0,chinese
"우와, 당신은 정말 하늘을 나는 느낌이겠어요.",0,korean
아마도 엘사 인형인 걸 두고서 이런 고민을 하는 분이 없을 것 같네요.,0,korean
"My department is hiring in metaphysics and epistemology (broadly construed). 2-2 teaching load with TA support (2-1 for the first 2 years), MA program, in a city of 260k people with several locations of just about every fast food restaurant. Not bad! HTTPURL",0,english
accidentally followed CCD guidelines instead of CDC guidelines and now i have covid AND catholic guilt :/,1,english
"아, 당신은 정말 다재다능하네요. 유튜브 세계의 식지 않는 탐험가이시군요!",0,korean
لك #شيء في هذا #العالم #فأنطلق#بوكيمون http,0,arabic
나는 아메리카노가 제일 좋아.,0,korean
脑袋就跟糨糊似的,1,chinese
oh cool I drive to school in less than 12 hours and I’m frantically looking up fun facts about the final destination franchise for absolutely no reason it’s fine everything’s fiNE,0,english
都像你一样脆弱不堪,1,chinese
"아, 정말요? 수박이 여름에 인기가 있다니, 이건 전혀 몰랐네요.",1,korean
أوراق الانقلاب 1 الوقت ويأس الثوار 2 دعم الخليج 3 اسرائيل 4 القتل 5 الاعتقال 6 كذب الاعلام 7 فقهاء الشيطان,1,arabic
"응, 그래. 혼란스럽게 만들기엔 최고죠.",0,korean
ماذا_لو_المدارس_مختلطه كان نص الشعب بقي في المتوسط,1,arabic
64 اذا مبارك كان عنده حق لما البلطجية قتلوا الناس في الميدان لانه كان بيتشتم بامه برضه,1,arabic
"그래, 너만 수두에 안 걸린 유일한 인간이겠지.",1,korean
你深知兵法早已堪称良将,0,chinese
可我拿什么试呀,1,chinese
"아, 그럼 털을 많이 날리지 않는 강아지를 찾으시는군요. 참 신기한 선택이네요.",1,korean
骗身骗心还行,1,chinese
아이들과 짐 때문에 고민 중이야.,0,korean
it’s amazing how toxic people are always blaming others but fail to realize that they are the common denominator in all problems,0,english
flew into a rage this morning bc i couldnt find my karaoke mic so yeah i would say things are going well for me,1,english
아마 그분들의 이야기는 우리가 상상도 못한 수준의 재미있음을 가져다줄 겁니다.,1,korean
user: يشهد رمضان جوًّا حارًّا في غالب البلدان،يخففه عظيم ثوابه وجزيل أجرهقالﷺ:من صام يوما في سبيل الله،بعَّدَ الله وجهه عن الن…,0,arabic
الشبكة زفت #فودافون #اتصالات #موبينيل,0,arabic
"괜찮은데, 근데 얼굴이 좀 안 보여.",0,korean
女人嘛消炎消肿都比消气快,1,chinese
"한국으로 돌아가는 친구의 송별회였습니다. 그런데, 오늘 식사가 좀 너무 매웠습니다.",0,korean
"그렇죠, 아이들이 가장 좋아하는 것 중 하나가 바로 잔잔한 물감놀이잖아요.",1,korean
user في الاخير تراه لاعب لاراح ولا جاءحسستوني انه ميسي ولا رنالدوماطيره للسماء الا انتم ماشفتو خير اول مره تجيبون مهاجم يسجل,1,arabic
정말 그 접전 때문에 숨을 쉴 수가 없었겠군요.,1,korean
我这人是只知道工作,0,chinese
그러시군요. 그럼 사람들이 부러워하는 기회를 놓치게 되시겠네요.,0,korean
我怎么那么不信啊,1,chinese
"아니, 정말 잘하시는군요. 물고기들이 분명히 감사할 거예요.",1,korean
Keeping my fingers crossed @USER continuing supporting the Wii U post-Nero. If Nero is half as good as it looks we sorely need these guys,0,english
平时成绩没有还挂柯南,1,chinese
why are salads so expensive?!It's like I'm being punished for tryna eat healthy...,0,english
그렇군요. 종교가 없으면 모든 것이 붕괴되는 것처럼 보였습니다.,1,korean
"그럼요, 당신은 항상 건강에 최선을 다하시잖아요.",0,korean
Dirty from Hamilton there! F1,0,english
"그렇군요, 그럼 일본에서도 딤섬 맛집을 찾아보세요.",1,korean
"그래, 내일부터 바로 교회에 가겠네.",1,korean
你要这样的话,0,chinese
"아, 인기만 있다면 다 해낼 수 있겠군요!",1,korean
"So our landlord just brought in new sofas which is lovely but in the process broke a table, someone’s cup and spilt tea on the carpet and left saying “you should probably clean that up” thanks Darren",1,english
凭什么这么说呀,0,chinese
user يعني حيكون زي اللورد دارث فيدرر ههههههههههههههههه,1,arabic
管他呢,0,chinese
哎哟您可算听出来了,1,chinese
user: عطر فلورا غوتشي ١٩٦٦ عطر عبير الازهار التي تجمع بين الأناقة والانوثة 550277780 (966+) http,0,arabic
"와, 카망베르 치즈처럼 잘 익었네!",1,korean
"그럼 점심시간에 일하는 거, 진짜 재미있겠다!",1,korean
"정말 매운 걸 좋아하시네요, 불도 잘 견디시겠어요.",1,korean
Coronavirus looking at everyone going outside on their snaps HTTPURL,0,english
"와, 정말 즐거운 출장이었겠네요.",1,korean
"아, 그래. 재밌는 걸 보는 것보다 재미없는 걸 보는 게 훨씬 좋지.",1,korean
"아, 그럼 제 취향에 딱 맞겠네요. 제가 사실 추리물보다는 로맨스를 더 좋아하는데, 그런 요소가 많다니 좋군요.",0,korean
"몸무게가 급격히 증가하고, 입맛이 없어서 걱정이에요.",0,korean
Every break I rediscover my love of reading for pleasure only for it to feel like a chore again when classes starts,0,english
"와, 그래서 너무 기쁘다니까.",1,korean
everyone pls stop shooting fireworks my dog is scared :(,1,english
لا اعترف بدستور مسلوق على عجل خوفا من حكم المحكمة ببطلان اللجنة التى كتبته0لا اعترف برئيس يعطل القانون رئيسكم ديكتاتور ودستوركم باطل,1,arabic
"진짜요? 저는 아직 냉동 설렁탕을 먹어본 적이 없어서 상상도 못하겠네요. 그럼, 게장은 어떠세요?",0,korean
好家伙就跟妖精似的倒霉一辈子,1,chinese
그럼 아마 당신은 공인인증 때리기 선생님이시겠네요.,0,korean
难怪会睡着,1,chinese
user داعش مجرمين قتلة ولكن النظام السوري من أحد الصناع لهم ويقتل أضعاف مايقتلون ويدمر كل سوريا مارايكم به,1,arabic
"아, 그럼 정말 웃겨 보이네요.",1,korean
真要是结婚哪,1,chinese
我还是第一次听你说这么有哲理的台词,1,chinese
아 진짜? 아쉽다. 그럼 다른 데는 어때?,0,korean
그럼 저도 그냥 춥다고 생각하지 않으면 덜 춥겠네요.,1,korean
以后你有什么事有困难直接找指导员啊,0,chinese
"와, 그럼 오늘은 진짜 건강식으로 간단하게 즐기셨겠군요!",1,korean
"아, 모발 건강을 위해 웨이브 스타일을 하시는 거군요.",1,korean
user وعليكم السلام وفيه دول عربية شاركت حلف الناتو وامريكا في تدمير ليبيا السنية و عملوا حلف عربي غربي لتدمير اليمن,0,arabic
根据我的缜密分析,1,chinese
"그런 사람들을 피한다니, 정말로 당신은 세상에서 제일 현명한 것 같아요.",1,korean
我肯定推你呀,0,chinese
طلعت_زكريا يطالب بوليس الآداب بتنظيم حفلة افتتاح #مهرجان_القاهرة_السينمائي! http http,1,arabic
"음, 확실히 편리하긴 한데 요리 실력이 나아지지는 않는 것 같아요.",0,korean
"If you watch TheCrown and don’t simultaneously wiki deep-dive on the royal family, did you even watch The Crown?",1,english
. @USER The wearing and non-wearing of face masks by support team and family of players at ATP events is shockingly bad and setting a really poor example to anyone watching. Is it within your remit to encourage or enforce better adherence to effective face mask wearing?,0,english
"저는 사실 별로였어요. 게임 플레이가 뒤죽박죽이고, 스토리도 잘 이해가 안 돼서요.",0,korean
你的长处我怎么知道,1,chinese
@USER You're swallowing Trump's rhetoric without proof. There is ZERO evidence of anything illegal happening. You're blindly following and gullible for believing. Proof is always needed. And the burden of proof is on the accuser. Disappointed to see what you really are.,0,english
睡在一个寡妇的身边你不怕吗,1,chinese
집에서 편하게 영화를 보는 것도 나쁘지 않겠네요.,0,korean
그럼 대신 집에서 책 읽는 건 어떨까요?,0,korean
I got called ugly on Twitter by an uneducated teen who refuses to show his face:( I’m gonna cry myself to sleep I’m in gut wrenching pain!,1,english
Tell the liverpool players to get some beers and just sit on the grass for the full 90 mins. Let leeds score as many goals as they want. NoToEuropeanSuperLeague,1,english
feeling v grateful!!!!,0,english
"아니야, 네가 운전하면 롤러코스터 타는 것보다 신나잖아.",1,korean
그럼 다음번엔 깨끗한 물의 맛을 즐겨보시는 건 어떨까요?,1,korean
"오, 뭐든지 첫 번째가 중요하잖아. 아이한테 첫 닭 가슴살 요리를 너한테 맡겨도 되겠다.",1,korean
user: للباطل جولةوللحق جولاتومابعد الظلام…إلا…النورستُشرق شمس الحقوسينتصر شعب #سورياالعربي…المسلموسينكسر الغزاة وذيلهموال…,0,arabic
"아, 꼭 그렇게 해보세요. 효과가 정말 대단하니까요.",0,korean
"아, 그래서 요리사들은 계절에 따라 메뉴를 바꾸는 거군요.",0,korean
그럼 완벽한 익명성을 얻었잖아.,0,korean
Do the people on love island not feel so awkward meeting their partners parents in a bloody bikini?!,0,english
我本来想给爸爸买一双袜子的,0,chinese
"아, 그럼 개인 지도 가능하셨겠네요. 효과적인 수업이 가능했을 것 같아요.",1,korean
"오, 그렇군요. 참 대단하신 취향이십니다.",1,korean
小毛你怎么回事,0,chinese
그럼 내일부터 달팽이 몇 마리 데려와야겠네.,0,korean
아이와 식사하는 것이 그렇게 어렵나요?,0,korean
ﻓﻲ ﺳﺠﻮﻥ ﺃﻓﻐﺎﻧﺴﺘﺎﻥ ﻭﻓﻲ ( ﺟﻮﺍﻧﺘﺎﻧﺎﻣﻮ ) ﺑﻛﻮﺑﺎ .ﻭﻟﻢ ﻧﺠﺮﻡ ﺍﻟﻤﺴﻴﺤﻴﺔ ﻭﻻ ﺍﻟﻴﻬﻮﺩ ﺑﻤﺎ ﻧﺸﺮﺗﻪ ﺻﺤﻴﻔﺔ ( ﺩﻳﻠﻲ ﺳﺘﺎﺭ ) ﻣﻦ أن ﺇﺳﺮﺍﺋﻴﻞ,0,arabic
"그렇죠, 특히 저는 그곳에서 먹었던 홍게가 아직도 생각나네요.",0,korean
그런데 이게 생각보다 너무 힘들어. 계속 아이들만 보고 있으니까 스트레스 받아.,0,korean
"I'd like to thank middle aged men watching the Olympics for solving the mental health crisis. Getting someone to shout ""get some perspective"" at every athlete struggling with anxiety will definitely solve their problem.",1,english
저는 주부나 백종원 선생님의 레시피를 보려고 합니다. 그런데 조금 걱정되네요. 제 요리 실력이 어떨지 모르겠습니다.,0,korean
"아, 그렇군요. TV를 보며 휴식을 취하는 건 정말 큰 힐링이겠어요.",0,korean
一会见了张伟记住四个字,1,chinese
就算是临时替班也要遵守职业规范呀,0,chinese
"Yes, it's unfortunate that we are in lockdown again - however, this blame mentality isn't helping anyone. With everything we've experienced during lockdown, we shouldn't move forward with divisive and unkind comments but instead with unity and compassion leicesterlockdown",0,english
要走你们走我可不走,0,chinese
驴的皇军的,0,chinese
爸你去干吗呀,0,chinese
그럼 만화책도 철학적인 내용을 가지고 있어서 깊이 있는 이해가 필요한 것처럼 생각하면 어떨까요?,1,korean
"아니요, 그런 생각은 전혀 안 해요.",0,korean
"응, 내일부터 검은콩 두유 팩도 해봐야겠다.",1,korean
我为什么要接你电话,1,chinese
案子办多了傻子都会,1,chinese
这世上有几个像你哥胆那么大的,1,chinese
그럼 너 호주 사람이었어야 하는 거 아니야?,0,korean
就你毛病多,1,chinese
"우와, 그건 집에서는 못할만한 일이네.",1,korean
"집중이 잘 안되고, 학교에서 직접 수업을 듣는 것보다 훨씬 이해하기 어렵습니다.",0,korean
그럼 아마 남편님은 이런 민폐가 계속 늘어나길 바라실 겁니다.,1,korean
"In case anyone needs to hear this today: trans people are valid, trans women are women, trans men are men, trans non-binary and gender non-conforming people are v a l i d, autistic people are *not* confused and they are also valid. Have a nice day.",0,english
중간부터 보는 게 진짜 재미있을 것 같네요.,1,korean
站在沙盘面前,1,chinese
그럼 다크 솔 어때? 막힘없이 순조롭게 플레이할 수 있을 거야.,0,korean
كلمة بوتن ولمس كانت قوية وفيها تحدي كبير للغرب بخصوص ليبيا قال حرفيا( سنتصدى للارهاب المصنوع في كل العالم ولن نسمح بتدمير ما تبقى من ليبيا,0,arabic
"그럼요, 바로 헬스장에서 만나요.",0,korean
"네, 노인들의 게임이라고도 하지만 저는 그게 특히 매력적이더군요.",1,korean
"네, 맞아요. 재즈 공연은 한 번 가보았습니다.",0,korean
아니 아무래도 내가 먹으면 맛있을까 봐 두렵네.,0,korean
"Entering my third year of consistent yoga practice. I’m physically and mentally stronger than I’ve ever been. I am a more grounded, better version of myself when I practice and I’m so grateful to my studio community and to myself for sticking with it",0,english
user جريمه عظمى نفذها حلف الناتو بخيانه الليبيين,1,arabic
这不是你房子吗,1,chinese
النمسا.. اليمين المتطرف يقر بهزيمته#الأردن_اليوم #الاردن #johttp http,0,arabic
그러게요. 직접 보면 바이러스도 함께 볼 수 있겠네요.,1,korean
"아, 정말 좋은 일이네요. 이런 일로 머리를 써야 하는 기회가 많으니까요.",0,korean
"شاهد بشار الأسد يسخر من ""القبعات_البيضاء"".. شاهد الرد القبعات البيضاء قصة.. شار http http",0,arabic
the Bob Ross documentary broke my heart i am so angry,0,english
"와, 당신의 입맛은 정말 독특하네요. 삼겹살과 흑돼지의 차이를 느끼지 못하다니!",1,korean
"아, 그럼 우리 애들은 정말 간식 회사들의 VIP 고객이겠네.",1,korean
هاي مش كل واحد بيألش ولا كل واحدة مضايقة شوية ولا أي حد يجمع بوستات على فيسبوك يعملوها كتب .. حرام والله أغلب... http,1,arabic
"와, 그런 큰 결정을 내리셨군요. 정말 대단하세요.",1,korean
ولا لقين كراش ولا بوكيمون سعتك الاكل ممنوع ❎#الاكل_ولا_الكراش,1,arabic
그래서 그런 신선한 얼굴을 유지하는 거군요.,1,korean
你胡说什么呀,1,chinese
"그렇군요, 너무나도 간단한 문제네요.",1,korean
我就见不了这个,0,chinese
"아니, 정말 족발을 별로 안 좋아하는 거 같네.",1,korean
"جثة #فيديل #كاسترو ""90 عاما من #النضال تنتهي برماد في صندوق خشبي !!! بعض النهايات ارتباطها بالدِّين ينهيها بشكل افضل",1,arabic
"그렇군요, 너무나 로맨틱한 이야기를 좋아하시는군요.",1,korean
Take half a minion ecstasy and call me in the morning,0,english
就把自己女朋友给听了,1,chinese
这么着吧你现在是重点保护,0,chinese
"아하, 그럼 우리 학교 요리사님들은 마법사 같네요.",1,korean
그럼 너무 시간이 많아서 할 일이 없겠군요.,1,korean
"우와, 밤새워서 보시다니. 정말 잠이 필요 없으신 분이시네요.",1,korean
荆州旦夕之时,0,chinese
그래서 혼자 계신 건가요?,1,korean
추운 날에는 라면이 최고지. 물론 카페에서 파는 라면은 진짜 맛없지만 말이야.,0,korean
user بوتن وأعوانه من حزب الدجال,1,arabic
디자인만 예쁘면 다른 것들은 그렇게 중요하지 않은 거군요.,0,korean
صور مقتطفات من مهرجان (الانتصار) الذي أقامته حركة المقاومة الاسلامية #حماس في مخيم البريج لتكريم أبطال كرة... http,0,arabic
"아, 정말 편리한 세상에서 살고 계시네요.",1,korean
그래도 사람들과의 친밀한 접촉은 소중한 경험이 되겠네요.,1,korean
不会是雷阵雨的续集吧,1,chinese
“Dad where did you watch the World Cup in 1966?” “I watched it on my own in my bedroom with a pigeon”,0,english
As if we’re all actually going back to the footy tomorrow literally gonna be epic,0,english
"아, 그렇군요. 그럼 제가 마라샹궈를 먹을 때마다 그 맛이 너무 매워서 얼굴이 빨개진 적이 몇 번인지 모르겠네요.",0,korean
"احداث_من_الذاكرة مبارك يستنجد بالبلاطجة، عنوان من صحيفة الجمهورية الصادرة من مدينة تعز ""ويبدو العنوان خطأ"" #بكفي_حصار #اضبطوا_شركاء_المخلوع",1,arabic
Anyone else remember Twix Tops and M&amp;M's Biscuits or is that just me??,0,english
"그게 아니라, 피자나 치즈 버거보다는 찜닭에 치즈를 뿌리는 게 제일 좋아요.",0,korean
그러시군요. 상대 없이 결혼 생각하는 것도 참 신선하네요.,1,korean
"그래도 상상만으로도 흥미롭겠네요, 세계를 돌아다니는 기분이 들겠어요.",0,korean
好,0,chinese
OK这就是我今后开心网的头像,1,chinese
I would like to dedicate my hot girl summer to the Eastpointe Chick-Fil-A. Thank you!,1,english
اعطوني حظ تشيلسي و ريال مدريد و محمود شفيق محمد مصطفى و سوف احكم العالم-عبد الفتاح السيسي,1,arabic
그러니까 너무 편하게 살고 있잖아.,0,korean
"아, 정말? 그럼 결혼 준비도 벌써 다 끝난 거야?",1,korean
إن كنت في العشرين أو إن كنت في الثمانين، ستبقين الأسطورة التي يراودنا حلم رؤيتها صغارًا كنّا أو كبارًا... #فيروز صوت لا يحدٌه الزّمان,0,arabic
